tweet,label,annotator_id
"School choice is freedom! It’s the rising tide that lifts all boats; helping students, families, AND public schools. Let’s fund students, not systems and bloated bureaucracy. Let’s go!!! Sign in PRO on HB 1140!",4.0,4
"Although I view all polls with skepticism, just a few more percentage points from the NDP would hopefully sink her. #cdnpoli #elxn43",3.0,4
"DEI is mostly for White women, LGBTQ, tethers, and immigrants. I would be so offended if I got hired because of DEI, lmao",5.0,4
"While Doug Ford is focused on booze, bike lanes and saving his own job — we’re focused on fixing our broken health care system.",1.0,4
"his man has shown zero empathy for the families. He’s fixated on trying to blame DEI, Biden, and anyone else but himself and his irresponsible policies and decisions for the plane-helicopter crash in D.C. Donald Trump is a joke.",1.0,4
"If tariffs worked, why did manufacturing jobs still disappear?",2.0,4
"they want us all hating - every aspect of society

jew against jew
left against right
women against men
black against white
straight against gay
old against young
vax against anti vax
pro life against pro choice
deportation vs sanctuary 

it’s all by design 

team humanity!!!!  spread it!!",3.0,4
"Oh, so now 
@JudiciaryDems
 care about an FBI putting politics before the people? 

Where was this outrage when the FBI censored Hunter Biden’s laptop, spied on Trump’s campaign, and targeted parents as ‘domestic terrorists’?",5.0,4
#cancer #vaccine #Trump #DepopulationAgenda,5.0,4
My dog is a stronger choice to lead Canada through anything than Pierre Pollievre,1.0,4
"How far we have fallen. Abortion is murder. I feel sorry for anyone who thinks otherwise - so many women have been hoodwinked into believing this is ""freedom""",5.0,4
"Politicians and actors in the UK are now calling for all kitchen knives to be blunted to fight ""knife violence""
Yes, they are serious.
It will never end with guns. Types like this will obsess over more and more primitive tools until you require a license to own a sharp rock.",5.0,4
"The government bails out banks and developers, but where’s the help for renters?",3.0,4
Harper derangement syndrome is still going strong with the left because thats all theyve got #elxn43 #cdnpoli #cdnelxn2019,4.0,4
"RFK Jr: “I’m pro-vaccine.”

Bernie Sanders: “You sell anti-vaccine baby onesies for $26 each.”

RFK Jr: “I’m pro-vaccine.”",3.0,4
#AOC has [poop emoji] for a [brain emoji],1.0,4
"Doug Ford is the most pro-American politician in Canada.  He is on the record as being an unwavering supporter of Donald Trump. 
Ford would sell us out to Trump for an egg sandwich from Tim's and a pat on the head...",1.0,4
"Awesome. Getting back to normalcy, bit by bit. The alphabet gang can go back to the dungeons.",5.0,4
WOW. What was supposed to be a quick whistle stop turned into this. Hundreds showed up in #Brantford  which has had a Conservative MP since 2008  to support  &amp;  #ChooseForward  #elxn43 #cdnpoli,1.0,4
Who is Pierre Polievre? A man who followed his dream and achieved it on his own merit not his last name. Our next Prime Minister.,5.0,4
"instead of trying to keep the best and brightest, #trump and his miscreants are trying to force them out, weakening government preparedness.",1.0,4
"hired him!!! #KinsellaGate has interfered with all parties. Hes an embarrassment to Canada.  #WeakAndy can only take lessons if home schooled, he cant hold a candle to Mr. Garneau. He sure can hold a glass of water though. #elxn43",2.0,4
"The media lied about tariffs destroying the economy, but Trump’s tariffs made America stronger!",4.0,4
"So…“pro-lifers”:
—Support the death penalty
—Support domestic terrorism
—Support war",1.0,4
Today Trudeau cited Perry Bellegarde's support at a rally ... somehow I don't think he has actually endorsed Trudeau #elxn43,3.0,4
"Tariffs = fair trade, not free trade. We need to protect American industries!",4.0,4
"Francis Collins is supposed to be a ""Pro Life Christian"" but oversaw the practice of human experimentation on aborted babies. RFK Jr. is supposed to be the most ""Pro Choice"" yet ends the practice. 

When it comes to politics it's more important what you do than what you claim to believe. I support RFK Jr. has head of Health and Human Services.",3.0,4
"We Are Only One Week In To President Trump's Second Term And He Has Already Done More For This Country Than The Last 5 Presidents Combined. 

I want to thank all of our listeners and supporters who helped make all this happen!",5.0,4
Do. Not. Believe. Him. 's promises to not re-open the abortion debate are nothing but  #ScheerLies! #elxn43 #ChooseForwardWithTrudeau,1.0,4
"We told you: 

If you elect the fascist after you let him go free and clear from legitimate prosecutions….

If you elect the fascist after you let him off the hook for carrying out an attempted coup to try and stay in power…

Then he will be unhinged and unchecked for 4 years.",1.0,4
WTF is going on this province. Doug ford is really running a pro death campaign.,1.0,4
"Thanks Bill for fighting for us! We could not have defeated Scheer without PPCs help! Remember keep listening to Unicor, they will give you all your talking points to attack Scheer!  #elxn43 #VotePPC #PPCmajority #PPC2019AllTheWay  #PPC2019 #TrudeauWorstPM",3.0,4
"Dems today mentioned the word “measles” 25 times. They mentioned diabetes, heart disease and obesity ZERO times. 500 Americans per year died of measles - before the invention of a vaccine. 220 million Americans are suffering chronic disease. Who cares about children’s health?",3.0,4
"Women get to choose whether they get pregnant or not by either choosing or abstaining from sex. The baby growing in their womb once they’re pregnant gets no say over their life or death when a woman gets an abortion.

Support for  abortion is not “pro-choice.” It’s pro abortion.",5.0,4
Do you think closing the borders is a more important issue than climate change?,3.0,4
Liberals have spent more in the last 3 years to 'Secure Ukraine's Borders' than they have in securing Canada's borders. That right there tells you everything you need to know about this govt and their 'priorities'...,4.0,4
Yikes! Maybe this is why I was flown in and out of Toronto so fast today?  Lot's of #TeamTrudeau baggage to haul!  #TwoPlaneTrudeau  #cdnpoli #elxn43,3.0,4
"Sadly, I no longer recognize my Canada anymore. Trudeau has completely destroyed this once great nation.  If CPC fails to get out of the UN, secure our borders &amp; immediately deport all illegal migrants, there is nothing left to fight for. Canadas Sovereignty is over.  #elxn43",5.0,4
BREAKING Donald Trump is serious about Canada becoming the 51st state. We get lower taxes and military protection. He thinks it’s a great idea,3.0,4
"Andrew Scheer, like all Conservatives cannot win without cheating. #cdnpoli  #cdnmedia #elxn43 #ItsOurVote  #ChooseForward  #ChooseForwardWithTrudeau  #ChoisirDAvancer",1.0,4
I’m voting for anyone who can guarantee to get rid of this awful administration in 2028.,1.0,4
youve inspired some great women   the #ClimateBarbie  #TeamTrudeau is #TrudeauBlackface   #elxn43 #cdnpoli #TrudeauMustGo,1.0,4
"Gay people have rights, just like everyone else. But stop forcing your agenda on kids!",4.0,4
Donald Trump has destroyed America! Agree or Disagree?,3.0,4
There’s no way to detox your body of a vaccine,3.0,4
Dry cough not an issue. That she works for CBC - thats the issue. #DefundCBC #TrudeauMustGo #elxn43 #cdnelxn2019 #cdnpoli,5.0,4
"No. I hate this. This is socialism.
I’ve never been more in favour of abolishing the LCBO monopoly than I am right now.
While there is a good case for boycotting American alcohol, it should be a personal choice, not a government-imposed mandate. 
We must remain capitalist.",3.0,4
You think Pierre Pollievre is going to do more for Canadians because he’s not Justin Trudeau. That’s dangerous thinking.,2.0,4
#giveusdata #cdnpoli #bcpoli #vanpoli #YVRRE #vanre   #elxn43 #elxn2019 #CanadaVotes #Oct21  338 Canada seat projection    136  123  36  39  2  1 Independent 1,3.0,4
We need to stop treating immigration like a problem and start seeing it for what it is: a driving force behind America’s success.,2.0,4
"Today is as good as any to file articles of impeachment against convicted sex offender, liar, election and financial fraudster, insurrectionist, treasonous traitor, and felon Donald tRump who is the worst and most destructive/deadliest president ever.",1.0,4
"Just a reminder about the current state of Canada.

The Americans are not our enemy, they're trying to liberate us from the Communist Party of China who has control of our governments.",3.0,4
A preview of Justin Trudeau's utopia: Canadian dictatorship and police state. #cdnpoli #FauxFeminist #elxn43,5.0,6
"Scheer is filthy. He must be nervous now, because one way or another he knows this will land at his door. Thats WHY he refuses to comment. Conservatives have never won without cheating. Canadian Voters Beware. #cdnpoli  #cdnmedia #elxn43  #ChooseForwardWithTrudeau",1.0,6
"NEVER FORGET Donald Trump, RFK Jr, Elon Musk and Tulsi Gabbard started off as DEMOCRATS",4.0,6
"No one is coming to save you.
Acquire, train with, and carry a gun. It is your right to do so and the best way to stay safe and free.",5.0,6
"Trans rights, gay rights, and human rights are all the same fight.",1.0,6
Correct.  We need Pierre Pollievre for PM Now.,4.0,6
"We wanted Trump to Pump the market for us and be a Crypto legend.

Instead he and his wife launched shitcoin, Dumped on all of Crypto investors, now imposed Tarrif on imports and Dumping the market further.

Too much power?",3.0,6
"You can’t ban evil. People who want to commit violence will find a way. Let’s focus on mental health, not gun bans!",5.0,6
"In all seriousness, politics aside, 
@BernieSanders
 is an incredible person. His cause to provide healthcare to all, a well deserved education & liveable wages is as pure as can be. He’s been fighting for these things his whole career. Hopefully one day his dream can be realized",1.0,6
Can someone there ask him what his PLEA will be for when he is charged with OBSTRUCTION? #elxn43 #TrudeauCorruption,5.0,6
"The GOP is waging war on democracy. From voter suppression to overturning elections, we have to fight back!",1.0,6
Donald Trump's nominee to be director of national intelligence refused to call Edward Snowden a,2.0,6
traitor,3.0,6
under questioning by senators on Thursday.,3.0,6
"Any word on how and when Trump is going to stop the neverending flow of illegal guns into Canada from the U.S.? I was sure he'd be announcing that any day now, right? #Carney #Ford #Freeland #Poilievre @liberal_party @NDP @GOP @DNC @CPC_HQ #journalism",2.0,6
One of the RCMP officers told one of the women holding the Stanton sign to stop swearing or he would arrest her...,2.0,6
Arrested for swearing. Trudeau did that in the House of Commons!! #cdnpoli #elxn43,5.0,6
Homelessness isn’t a housing issue—it’s a drug and mental health crisis!,2.0,6
"2/2 ...  The most curious thing about the two Liberal candidate brochures I just received is that, between them, the total number of times they mention...  Liberal Party: 10 (incl 4 logos) Andrew Scheer: 6 Conservative Party: 6 Doug Ford: 2 Justin Trudeau: 0  #elxn43 #cdnpoli",3.0,6
"FEDERAL ELECTION: Under the provisions of the NBA collective agreement, BCNU members are entitled to 4 consecutive hours free from work on Oct. 21 to cast their vote in the federal election. Learn more:   #NursesVotesCount #BCNursesUnion #cdnpoli #elxn43",3.0,6
"The sad reality these people are legitimately supporting #climatechange, while Trudeau is simply using it as a relection tool and to line the pockets of his asset Mngmt team/economic advisor's pockets, one and the same as well as others. #cdnpoli #elxn43",4.0,6
"Good morning X!

Woo hoo!! Finally it's Friday!! 

This has been a reallh exciting week!! 

Trump has been president for almost 5 full days now,  what is your favorite EO that he has done so far? 

Mine is pardoning the prolifers.",4.0,6
"I think it’s ridiculous we even have to justify our choices. Pro choice means, any choice the woman desire. The fact that we get questioned like this for giving birth is the antithesis to pro choice.",2.0,6
"Bernie Sanders broke the internet over one question: Is healthcare a human right? 

Well…is it?",2.0,6
"Today, Donald Trump continued his long-held tradition of being sexist and dismissive to female reporters by insinuating that CNN reporter Kaitlan Collins dumb.  RETWEET if you stand with Collins against these sexist attacks!",1.0,6
Did Andrew Scheer also hire Warren Kinsella to launch a Smear Campaign against Justin Trudeau?  Warren Kinsella has been actively promoting these FAKE SCANDALS on Twitter!  #cdnpoli #elxn43,1.0,6
"Hooooo boy, the cult is on a tear today! Desperation is setting in. But don't @ me and then block me so I can't respond. Cowardly   (And yes, Trudeau deserves to lose.)   #cdnpoli #elxn43",5.0,6
Politicians want you to blame immigrants for your economic struggles instead of the billionaires hoarding all the wealth.,2.0,6
"The asshole who divided us now wants us to unite. We have now entered the universe of the galactically stupid and unfortunately there is no cure for that. Communism is a cowardly disease that only inflicts misery, pain and death.",4.0,6
This is just Wow!! Huge turnout to welcome  in the key riding of #Milton #ChooseForward #ChooseForwardWithTrudeau #cdnpoli #canpoli #Elxn43,2.0,6
"Most pro-lifers are really just pro-birth because they generally oppose funding programs to help care for children AFTER they’re born (like paid maternity leave, subsidized child care).",2.0,6
"BREAKING [red light emoji] Multiple FBI agents who worked on the J6 and Trump investigations will be fired EVERY FBI Agent that went after Trump and his family should be Fired. PERIOD
China’s cut their poverty rate in half while poverty in the U.S. has doubled.  Communism is beating capitalism.
President Trump has decided against releasing the Epstein list. Gee I wonder why.  For the MAGA in the backrow. I circled Donald Trump's name where it appears on Epstein's flight list. You are welcome. [winking emoji] Not that you care.
Its hilarious the media polls are showing you neck and neck with . Seems the responses below tell a very different story.  Maybe you should be asking for help to pack up liberal offices on Tuesday. #elxn43 #TrudeauMustGo",3.0,6
"Only in Hollywood can you wear a house on your head and be considered fashionable

This is what happens when you have too much money and not enough common sense

Guess Jaden Smith wanted to make a statement, but all he's saying is he's lost touch with reality",3.0,6
"Dear Ontario voters. Please don't vote for @fordnation
Tariffs don’t punish China—they punish American consumers.",2.0,6
"This is what @fordnation transit cuts look like. Overcrowded, delayed, underfunded. Toronto deserves better. #ONpoli #FundTransit",2.0,6
"Some believe we are ushering into totalitarian fascism, others think the golden age is upon us, and some believe we are being tricked into a technocracy and digital enslavement. 

All I see is the glorious manifestation of the Divine in all its forms and distortions from dark to light and anything in between that also manifests as a spiritual war on unseen levels.

We are all called play our individual roles like Arjuna on the battlefield with Krishna on his side.

It is magnificent for nothing can stop what is coming in accordance with Divine Will. I'm most grateful to be alive and incarnated in this body during these incredible times. Rejoice!",3.0,6
"I’m pro life because more babies have been murdered since 1980 than people who died in every war ever since the beginning of history
Someone recently asked me why Americans should care about a country on the other side of the world.",4.0,6
"I’m pro choice as hell, but it is actually insane to tell a woman abort a child when she’s already that far along. She probably already has an emotional bond and here come people with their apathetic ass comments…like she is hurting enough? She don’t need to hear this shit too",3.0,6
"Long live Communism.
Hello @taylorswift13 Donald Trump is your president and the patriarchy is back sing a sad song.",3.0,6
"When illegal immigrants get benefits without contributing, hard-working Americans are left paying the price. Enough is enough!",4.0,6
"It takes a lot of courage to speak up supporting what's right in front of powerful people. Indeed, it is nothing less than heroic.  May she gets the support of the people.  #LGBTQ #BirthrightCitizenship",2.0,6
"Mexico held a protest against Trump, decrying his fascism, ethnic cleansing campaign and his collaboration with Middle Eastern dictatorships (Saudi Arabia, UAE, Qatar) and the Israeli government's crimes against humanity in Gaza.",1.0,6
"#TrudeauWorstPM #TrudeauBlackface #Scheer4PM #SCHEER4PM  Think my dad knew about PET he despised him.     sorry for tagging so much it is crazy in Canada.  Monday is the election  #elxn43  #SaveCanada  My whole fam voted
4 years ago today PM  was elected. It was an incredible nignt! I cried I was so happy. He has changed my life so much. He deserves #FourMoreYears  #ChooseForward  #IStandWithTrudeau  #TeamTrudeau  #VoteLiberal  #elxn43",5.0,6
"I was the product of an unplanned teen pregnancy. And I am so eternally grateful that my mom and dad ignored all the people who told them to just take care of that problem… If they had not done that, I would not be here",4.0,6
You assume that every person that is pro choice will make that decisions. Why is that?,2.0,6
"Why is it that when corporations exploit cheap immigrant labor, it’s ‘good business,’ but when immigrants seek work, it’s a ‘crisis’?",2.0,6
"Great job, MAGA. You falsely accused an alphabet person of causing a helicopter crash, and you kept on hitting retweet because the confirmation bias was just too delicious. This sort of engagement farming is disgusting and needs to stop. #JoEllis",2.0,6
"Conservatives say they love small businesses, yet many small businesses depend on immigrant labor. Hypocrisy much?",2.0,6
"For every worker in America, this matters to you.Donald Trump purged the federal government of independent regulators whose job it is to protect working people.",2.0,6
"Tariffs sound good in theory, but they always backfire in practice.",2.0,6
"Prime Minister Justin Trudeaus underage accuser was much younger at the time of their relationship than was first thought, her father tells The Chronicle.  #cdnpoli #elxn43",5.0,6
"Well done .  #elxn43 #cdnpoli    The CPC and their supporters/apologists have been baselessly accusing numerous outlets and journos of being on the Liberal/Trudeau payroll while it seems WK, a Toronto Sun columnist, actually was all along.",2.0,6
"I’ll be the cousin everyone hates, 

Abort the child. Grieve whatever bond you had for those few weeks instead of being tied to that man for life",3.0,6
Tariffs encourage American companies to invest in local factories instead of foreign sweatshops.,4.0,6
"The left calls tariffs ‘protectionism’ like it’s a bad thing. Yes, we want to protect American jobs!",4.0,6
"It is amazing to me that with all the security around him,  remains the most accessible leader in my memory. #cdnpoli #ChooseForward #elxn43",4.0,6
Scientists call for more research into Covid vaccine side effects after unexplained spike in heart conditions,3.0,6
I'm dead now. Tomi Lauren literally said the words,3.0,6
Can you imagine if we would sit here on Fox News and attack Michelle Obama for she was trying to do to better the country?,3.0,6
"Healthcare, education, rent control, housing Elon Musk in Ontario politics! And yet beer in corner stores, bribes, useless construction contracts. And doug is not going to deal with the felon…most important his current mandate ends in ‘26. This is to bury the police report!",2.0,6
Trade deficits weaken our economy. Tariffs correct the imbalance!,4.0,6
"said cancelling TMX is the price that will be paid for NDP to support a Trudeau minority. This would be the end of Canadian prosperity. We will become Venezuela, or be broken into pieces.   #CanadaDeservesBetter #elxn43",4.0,6
"Tariffs aren’t ‘taxes on consumers’—they’re penalties on companies that exploit cheap foreign labor!
Ontario Liberals call on Ford to cancel $100M Starlink deal with 'destructive man child' Elon Musk
Tariffs won’t stop outsourcing—investing in American workers will!
Truth becomes shit in the ears of those that don't want to hear it.  #PeoplesPartyofCanada  #choosemaxime  #PPC2019 #elxn43  #cdnpoli  #Trudeauesque",4.0,6
#WarrenKinsella disowned #Trudeau but didn't really denounce him in a meaningful way. He ostensibly worked for the #GreenParty this #elxn43. But now we find out he works for #AndrewScheer too? He's like #TommyLeeJones assassin character in The Package:,4.0,6
EVERYBODY pays me!,3.0,6
"has total disdain for we common folks, because he knows what is best for us. Why should he answer our pesky questions? #cdnpoli #elxn43",4.0,6
Trudeau has been too afraid to answer questions because he is trying to avoid lying and Scheer just plain lies. Is it any wonder then why Singh and Blanchet are seen as more attractive options by so many when they have demonstrated the most honesty in this campaign? #elxn43,2.0,6
"Justice for pro lifers! Standing up to protect the unborn is a noble thing

President Trump issues pardons for 23 PRO LIFE protestors who were prosecuted by the Biden administration!

Are you tired of winning yet?",4.0,6
"Satan is pro choice and then he will shame you when you take a life.

God values life, can break those chains and offers forgiveness.

The enemy lies, but in God you can confide.",4.0,6
I’ll resist Pierre Pollievre or however you write it,2.0,6
"America First! Our leaders should focus on protecting our borders, supporting our military, and putting our citizens ahead of globalist agendas.",4.0,6
Elon Musk is now a politician also same as they say they can’t the CCP not to meddle with USA politics via TikTok we also can’t trust USA to meddle with our politics via starlink he must sell the majority shares 30% is small that company is a threat to national security,2.0,6
"Elon Musk is a South African-Canadian-American with no meaningful ties to any European country. Why should his opinion about European politics really count for anything? When I want to ask someone about North America or South Africa, I’ll consider talking to him.",3.0,6
The 2nd Amendment is non-negotiable. Shall not be infringed means SHALL NOT BE INFRINGED!,5.0,6
"IDK about u, but I love Barron's voice! Very distinguished true gentlemen! #BarronTrump",5.0,6
Women need to wake up and realize that if you're gonna get a man of wealth and status you won't have him to yourself...,3.0,6
"As pastor, I am shocked at the actions and words of the woke Bishop of Washington, Mariann Edgar Budde. Her words were less about God and all about her political activism. She is a disgrace to the ministry and the Episcopal Church. Disgraceful! Shameful!!",5.0,6
"CANCEL STARLINK. BOYCOTT AND TARIFF TESLA. BAN TWITTER. COME ON CANADA, GET THIS DONE AND LET'S RID OURSELVES OF ELON THE NAZI AND HIS FASCIST AGENDA",1.0,6
Maybe there wouldn’t be a shortage of blue collar workers to do the “jobs Americans don’t want to do” if we didn’t condition kids to think they must go to a 4 year college. But what do I know?,3.0,6
"if you’re on birth control, congratulations you are pro choice.",2.0,6
"Pro lifers and abolitionists that strictly use the CDC definition of abortion are, I’ll be nice here, MORONS",2.0,6
Gun lobbyists care more about profits than people’s lives. It’s time to put human safety above NRA money!,2.0,6
"Great to see   and the rest of the  group. A mini reunion from the class of 1995! Good luck, we are rooting for you to win! #elxn43",3.0,6
Abortion is not compatible with Christianity.,3.0,6
"Most undocumented immigrants in the U.S. have been here for years, working hard and raising families. They deserve a pathway to citizenship, not deportation!",2.0,6
"BREAKING: Jessica Tarlov, on Fox, just demolished Donald Trump for having one answer for everything. DEI is not to blame for every single one of America’s problems and it certainly was not the reason of the plane crash.",1.0,6
"I support equal rights, not special privileges.",2.0,6
This is actually really bad. Canada is in alot of trouble.  If youve got a job hold on to it for dear life.....We're entering a dark age.,4.0,6
The only people who hate tariffs are corporations that profit from cheap foreign labor.,4.0,6
"Protests are all they are waiting for. At the first sign of an organized protest, Trump/Musk will call it an “insurrection” and bring the military into their fascist takeover.",1.0,6
"Canada will announce their retaliation against the United States tonight. 

Anybody else wish they were a Canadian citizen ?",2.0,6
"We told you to vote for Harris.

For a reason.",2.0,6
"#TrudeauBlackface must go #elxn43
They laugh when Bishop Budde offers prayer about the “most vulnerable” among us. These are the people Evangelicals believe God sent to lead America. That tells you all you need to know about the good “Christians” who voted for Trump.
We used to build everything here. Tariffs can make that happen again!
Tariffs aren’t about punishing other countries; they’re about protecting our own!",4.0,6
"I want to see how many of you honestly think president Trump won the 2020 election
Do you believe he did? 
Yes or No",4.0,6
"Billionaires shouldn’t exist while people are struggling to afford rent and healthcare. Tax the rich!
Democrat Rep. Alexandria Ocasio-Cortez here admitting that Democrats in Congress openly engage in insider trading. #insidertrading #aoc",2.0,6
Remember when Pierre Poilievre collaborated in us being all locked down during COVID? I do. More experimental injections to,4.0,6
get us out of our basements.,4.0,6
He agreed with lockdown till mass injection. BRING IT HOME! LOST FREEDOM FILES # 1084,5.0,6
"I'm sorry but it's our policy not to comment on whether he's a thirsty bugger or not, BUT JUSTIN TRUDEAU.....",5.0,6
#WeakAndy #elxn43 #cdnpoli,2.0,6
"A carpet bombing of bullshi: not only do Albertans have to put up with scornful onslaught of condemnation from from Lil Greta, they also have to put with Trudeaus grotesque commitment to screw an entire province.  I feel for my lovely Albertans.  #elxn43  #TrudeaMustGo",5.0,6
"Pro lifers who don’t care about the living are everything that is wrong with the patriarchy
DEI needs to be abolished.
Donald Trump is and always will be a convicted felon and traitor. His popularity will decrease daily. He can lie and embellish not even his demented shriveled brain knows he is not liked. But his ego makes him arrogant and no one loves Trump more than Trump. His parents failed",1.0,6
Liberal Protestant Pastor Mariann Edgar Budde attacks Trump and Vance to their faces asking them to,2.0,6
have mercy,3.0,6
"on gay, lesbian, and transgender children, and illegal immigrants.",2.0,6
"The terms facsicm, socialism, and communism have been distorted so many times in the last 125 years it's impossible to know which is which. They are all authoritarian and exert government control over industry and people's freedoms.",4.0,6
"Doug Ford, the leader of the Ontario PC Party launches his campaign in #Windsor. Ford talked about the tariff threat with Detroit and the Ambassador Bridge in the background.",4.0,6
"“Pro-life” is a disgusting misnomer for the movement to turn the clock back to the pre-Roe days. The movement is anti-woman and, often, pro-death too.",2.0,6
"I fully endorse Doug Ford for another 4 years. He is getting done.
Doug Ford isn’t protecting Ontario. He’s protecting himself and wasting $175 million on a power grab. Ontario deserves better.
Irresponsibility is billing taxpayers MORE IN ONE DAY than some Canadians make in a year. #PierreisNotWorththeRisk #cdnpoli",5.0,6
"So what. Scheer hasnt given a straight answer to important questions on where he stands the entire election. So, stfu. Were done hearing from you.  #elxn43 #vote43  #ChooseForward",1.0,6
It’s an amazing idea and I hope it comes true. 51 state here we go.,5.0,6
"Not pro-life, it's pro-forced birth. 
If they cared about preventing abortions they would support sex ed and access to birth control. If they cared about children they would support expanded social programs. 

THEY DON'T. It's about punishing women, the rest is virtue signaling.",1.0,6
Stop pushing this ideology in schools. Let kids be kids!,4.0,6
"these people are not pro-life, they are blatantly pro-birth",2.0,6
"If not then those who vote Trudeau will regret the day they voted for him again &amp; I hope theyll love living under a dictator in a cultural Marxist state with a Psychopath for a leader.  #cdnpoli #elxn43 #TrudeauMustGo #TrudeauTheHypocrite #SNCLavalinScandal #TrudeauCorruption
Can we all just give him the opportunity to go back to full time acting and drama teaching #TrudeauMustGo #elxn43
TRUTH my Liberal friends need to reflect on... Liberals under Trudeau don't deserve to run Canada.  #elxn43 #cdnpoli #polqc #OttawaSouth #OttawaCentre
Reporter: Whats 2+2?  Justin Trudeau: Do you want 4 years of Doug Ford?   #elxn43 #cdnpoli
LGBTQ+ people in the US are searching for information about how to claim asylum in Canada",5.0,6
"BREAKING: Kash Patel refuses to answer that Joe Biden won the 2020 election. 
This is disqualifying.",2.0,6
"Immigration makes America stronger, not weaker. Diversity fuels innovation, economic growth, and culture. We should be embracing it!",2.0,6
Speak when you can remove the asterisks from your promises. #ScheerLies #ScheerDisaster #ScheerNotAsAdvertised   #KeepCanadaCanadian  #IStandWithTrudeau  #elxn43,2.0,6
"MEET BERNIE SANDERS: The self-proclaimed socialist who believes that terrorists, murderers, and other felons should have the right to vote.

He also champions a gov’t takeover of health care that outlaws private insurance—the preferred choice by many Americans.",4.0,6
"Democrats love open borders because they see illegal immigrants as future voters. It’s all about power, not compassion.",4.0,6
"Stay lighthearted because this election is horrible.   Cuddle pandas &amp; dont accuse people of hating Trudeau when you dont know them.   #ChooseForward #elxn43
is sounding increasingly desperate - today he was attacking  as well as  - #Canada needs a new PM who won't be so divisive - that's  #TrudeauMustGo #cdnpoli #elxn43 #Divisive #Scheer4PM",4.0,6
"I hope Bluesky provides a wider range of voices, including in media and politics. The bigger issue is the ongoing attacks by Elon Musk on the media and his open disdain for the work my colleagues and I do every day. I don’t want to add value to this platform anymore.",2.0,6
"Trudeau on climate change, says, for the 2nd time today: We dont need a plan for the next 4 years, need a plan for the next 40 years. #cdnpoli #elxn43",2.0,6
"Develop a process to reduce GHGs from the tar sands which will reach our targets &amp; you can sell all your oil. Sale won't happen in Cda because we have no refineries. We'll still buy foreign oil. #cdnpoli #elxn43
A strong economy is a self-sufficient one. Tariffs get us closer to that goal!",4.0,6
"Thanks for the cheque, @fordnation I'm going to donate it to my @NewBlueON candidate to campaign against you!",4.0,6
"Hes not very bright. Internet can find his dirty deeds, even if deleted. A threat to Canada in aiding the alt-right to gain power, just to own the Libs.   Hes dangerous and needs to be held accountable. #elxn43 #ChooseForwardWithTrudeau #KinsellaGate",2.0,6
"If you fly into a country illegally, you get deported. If you sneak into the U.S. illegally, you get a hotel room. This is insanity!",4.0,6
The disappearance of Ellen Page remains a great unsolved mystery.,4.0,6
"Your child did not choose to be gay, but did choose to be honest with you about it. [pride flag emoji] Showing unconditional love and acceptance will have a huge positive impact on their life.",2.0,6
"Trump’s hatred proves how immoral and small he is.
Imagining telling climate scientists in the 90s that we’re just going to do nothing about climate change and blame all the disasters on black and gay people
Let’s not forget that Bernie Sanders got paid twice to step down as president.",2.0,6
"Nine years after Trudeau planned to lower the price of housing, rents and mortgages have DOUBLED. A Common Sense Conservative government will link federal infrastructure money to housing construction and FIRE the gatekeepers that block homebuilding.",4.0,6
Why did you paint your face brown?  Did you paint your nose and your hands brown?  A leader of a G7 country...  #Trudeauneedsakickintheass #AttackCanoes #Scheer4PM #TrudeauWorstPM #CPCMajority #elxn43 #cdnelxn2019,5.0,6
"I am a union member, and I resent my dues being used in this manner. P.s: many of us feel this way.  #elxn43",4.0,6
Majority of the people in the world agree that Elon Musk helped Trump win the elections.,1.0,6
"America has more than enough resources to support immigrants AND citizens. The problem is greed, not immigration.",2.0,6
What kind of a Doctor needs a letter of Pardoning? That’s not what I wanna see on my Doctors office wall #DrFauci #DrJ #Biden,4.0,6
"We pay nearly 50% in taxes, yet face a crumbling healthcare system and a massive housing bubble, created by those we pay taxes to.",4.0,6
"Why the  should NOT be Prime Minister of Canada   The Guy is never going to ressemble Trudeau , Scheer , Fords , Kenney , Legault or Blanchet !  He will not break is priority and promise for the sake of the 1%  That is really BAD  #polcan #elxn43",2.0,6
"They don’t like weed, and I’m starting to doubt they even like capitalism at this point. The only thing they like is limited gun rights.",4.0,6
"Atty. Luke Espiritu will always have my vote, back in the last election up to this 2025 elections! 
It took 15 seconds for him to end rodriguez and his take about death penalty! And i honestly agree with him.",2.0,6
"The worst thing about wifing a promiscuous woman is that endless men hit it without matching your effort.
It’s not ‘anti-trade’ to want fair trade. Tariffs help us negotiate better deals",4.0,6
"Cowards do politics, men fight",4.0,6
notice you deflected from topic to fearmonger with lies??  sheep leading sheep  #cdnpoli #elxn43,4.0,6
"I used to consider myself a liberal. 

I think we should have empathy and kindness for all people.

Love who you love. See no color (we are all equal no matter our skin color).

Pro- women’s rights. Your body your choice. For me, it’s not my business what you do with your body",2.0,6
Is it true that Trudeau sold the Bc port that can ship bitumen just before he called #elxn43 #elxn2019 ?   #pnpcbc what was he preparing for?,4.0,6
"BUT Trudeau DID make rich many big shareholders with ties to the Liberal government.   Gerry Butts' wife was just appointed to the Aphria board latest. (With a $300,000 annual Director fee)  Everything Trudeau did was to enrich Liberal insiders.   #elxn43 #cdnpoli",5.0,6
